# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	710772	712286	+	AAB98783.1			conserved hypothetical protein			MJ_0787	1515	504	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	712302	712541	+							MJ_0788	240		old_locus_tag=MJ0788
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	712302	712541	+	AAB98787.1			hypothetical protein			MJ_0788	240	79	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	712624	712974	+							MJ_0789	351		old_locus_tag=MJ0789
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	712624	712974	+	AAB98788.1			hypothetical protein			MJ_0789	351	116	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	713009	713698	+							MJ_0790	690		old_locus_tag=MJ0790
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	713009	713698	+	AAB98784.1			NADH dehydrogenase, subunit 1 isolog			MJ_0790	690	229	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	713720	715174	-							MJ_0791	1455		old_locus_tag=MJ0791
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	713720	715174	-	AAB98785.1			argininosuccinate lyase (argH)			MJ_0791	1455	484	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	715510	715779	+							MJ_0792	270		old_locus_tag=MJ0792
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	715510	715779	+	AAB98789.1			hypothetical protein			MJ_0792	270	89	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	715848	716336	+							MJ_0792.1	489		old_locus_tag=MJ0792.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	715848	716336	+	AAB98800.1			hypothetical protein			MJ_0792.1	489	162	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	716397	716933	+							MJ_0793	537		old_locus_tag=MJ0793
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	716397	716933	+	AAB98796.1			hypothetical protein			MJ_0793	537	178	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	716982	717407	+							MJ_0794	426		old_locus_tag=MJ0794
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	716982	717407	+	AAB98797.1			hypothetical protein			MJ_0794	426	141	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	717487	719001	+							MJ_0795	1515		old_locus_tag=MJ0795
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	717487	719001	+	AAB98798.1			hypothetical protein			MJ_0795	1515	504	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	719006	719518	+							MJ_0795.1	513		old_locus_tag=MJ0795.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	719006	719518	+	AAB98801.1			hypothetical protein			MJ_0795.1	513	170	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	719538	720245	+							MJ_0796	708		old_locus_tag=MJ0796
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	719538	720245	+	AAB98791.1			ABC transporter, ATP-binding protein			MJ_0796	708	235	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	720232	720645	+							MJ_0796.1	414		old_locus_tag=MJ0796.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	720232	720645	+	AAB98802.1			hypothetical protein			MJ_0796.1	414	137	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	720658	721761	+							MJ_0797	1104		old_locus_tag=MJ0797
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	720658	721761	+	AAB98792.1			hypothetical protein			MJ_0797	1104	367	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	721778	722782	+							MJ_0798	1005		old_locus_tag=MJ0798
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	721778	722782	+	AAB98793.1			conserved hypothetical protein			MJ_0798	1005	334	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	722779	723669	+							MJ_0799	891		old_locus_tag=MJ0799
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	722779	723669	+	AAB98794.1			phosphoribosylformylglycinamidine cyclo-ligase isolog (purM)			MJ_0799	891	296	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	723764	725011	+							MJ_0800	1248		old_locus_tag=MJ0800
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	723764	725011	+	AAB98795.1			(R)-2-hydroxyglutaryl-CoA dehydratase activator			MJ_0800	1248	415	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	725036	726175	+							MJ_0801	1140		old_locus_tag=MJ0801
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	725036	726175	+	AAB98799.1			hypothetical protein			MJ_0801	1140	379	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	726397	726963	+							MJ_0802	567		old_locus_tag=MJ0802
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	726397	726963	+	AAB98803.1			conserved hypothetical protein			MJ_0802	567	188	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	726983	727501	+							MJ_0803	519		old_locus_tag=MJ0803
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	726983	727501	+	AAB98816.1			hypothetical protein			MJ_0803	519	172	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	727529	728389	+							MJ_0804	861		old_locus_tag=MJ0804
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	727529	728389	+	AAB98804.1			pyruvate formate-lyase activating enzyme (act)			MJ_0804	861	286	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	728331	728996	+							MJ_0805	666		old_locus_tag=MJ0805
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	728331	728996	+	AAB98805.1			conserved hypothetical protein			MJ_0805	666	221	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	728993	730036	-							MJ_0806	1044		old_locus_tag=MJ0806
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	728993	730036	-	AAB98806.1			X-pro aminopeptidase (pepQ)			MJ_0806	1044	347	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	730118	730672	+							MJ_0807	555		old_locus_tag=MJ0807
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	730118	730672	+	AAB98807.1			conserved hypothetical protein			MJ_0807	555	184	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	730805	731806	+							MJ_0808	1002		old_locus_tag=MJ0808
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	730805	731806	+	AAB98808.1			pyruvate-formate-lyase-activating enzyme (act)			MJ_0808	1002	333	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	731938	732354	-							MJ_0808.1	417		old_locus_tag=MJ0808.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	731938	732354	-	AAB98820.1			hypothetical protein			MJ_0808.1	417	138	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	733024	733527	+							MJ_0809	504		old_locus_tag=MJ0809
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	733024	733527	+	AAB98817.1			hypothetical protein			MJ_0809	504	167	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	733580	734257	+							MJ_0810	678		old_locus_tag=MJ0810
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	733580	734257	+	AAB98809.1			conserved hypothetical protein			MJ_0810	678	225	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	734355	735674	-							MJ_0811	1320		old_locus_tag=MJ0811
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	734355	735674	-	AAB98810.1			conserved hypothetical protein			MJ_0811	1320	439	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	735678	736799	-							MJ_0812	1122		old_locus_tag=MJ0812
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	735678	736799	-	AAB98811.1			conserved hypothetical protein			MJ_0812	1122	373	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	736810	737559	-							MJ_0813	750		old_locus_tag=MJ0813
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	736810	737559	-	AAB98812.1			cobalamin biosynthesis precorrin-3 methylase (cbiH)			MJ_0813	750	249	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	737564	738676	-							MJ_0814	1113		old_locus_tag=MJ0814
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	737564	738676	-	AAB98813.1			deoxyhypusine synthase (dys1)			MJ_0814	1113	370	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	738693	739619	-							MJ_0815	927		old_locus_tag=MJ0815
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	738693	739619	-	AAB98814.1			conserved hypothetical protein			MJ_0815	927	308	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	739648	740541	-							MJ_0816	894		old_locus_tag=MJ0816
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	739648	740541	-	AAB98818.1			hypothetical protein			MJ_0816	894	297	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	740498	741118	-							MJ_0817	621		old_locus_tag=MJ0817
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	740498	741118	-	AAB98815.1			phosphatidylserine decarboxylase proenzyme 2 precursor (psd2)			MJ_0817	621	206	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	741121	741732	-							MJ_0818	612		old_locus_tag=MJ0818
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	741121	741732	-	AAB98819.1			hypothetical protein			MJ_0818	612	203	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	741895	742224	-							MJ_0819	330		old_locus_tag=MJ0819
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	741895	742224	-	AAB98831.1			hypothetical protein			MJ_0819	330	109	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	742187	742330	-							MJ_0820	144		old_locus_tag=MJ0820
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	742187	742330	-	AAB98832.1			hypothetical protein			MJ_0820	144	47	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	742594	742764	-							MJ_0821	171		old_locus_tag=MJ0821
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	742594	742764	-	AAB98833.1			hypothetical protein			MJ_0821	171	56	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	742835	744511	-							MJ_0822	1677		old_locus_tag=MJ0822
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	742835	744511	-	AAB98821.1			S-layer structural protein			MJ_0822	1677	558	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	744829	745602	+							MJ_0823	774		old_locus_tag=MJ0823
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	744829	745602	+	AAB98822.1			CODH nickel-insertion accessory protein CooC (cooC)			MJ_0823	774	257	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	745595	746491	-							MJ_0824	897		old_locus_tag=MJ0824
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	745595	746491	-	AAB98823.1			molybdenum cofactor biosynthesis protein (moaA)			MJ_0824	897	298	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	746592	747287	-							MJ_0825	696		old_locus_tag=MJ0825
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	746592	747287	-	AAB98824.1			peptidyl-prolyl cis-trans isomerase, FKBP-type rotamase (slyD)			MJ_0825	696	231	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	747461	747877	+							MJ_0826	417		old_locus_tag=MJ0826
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	747461	747877	+	AAB98825.1			conserved hypothetical protein			MJ_0826	417	138	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	747864	748463	+							MJ_0827	600		old_locus_tag=MJ0827
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	747864	748463	+	AAB98826.1			membrane protein, putative regulator of cation conductance			MJ_0827	600	199	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	748495	748695	+							MJ_0828	201		old_locus_tag=MJ0828
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	748495	748695	+	AAB98827.1			conserved hypothetical protein			MJ_0828	201	66	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	748826	750103	+							MJ_0829	1278		old_locus_tag=MJ0829
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	748826	750103	+	AAB98828.1			peptide chain release factor aRF, subunit 1			MJ_0829	1278	425	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	750097	750855	-							MJ_0830	759		old_locus_tag=MJ0830
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	750097	750855	-	AAB98829.1			conserved hypothetical protein			MJ_0830	759	252	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	750949	752247	+							MJ_0831	1299		old_locus_tag=MJ0831
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	750949	752247	+	AAB98830.1			conserved hypothetical protein			MJ_0831	1299	432	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	752507	757759	+							MJ_0832	5253		old_locus_tag=MJ0832
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	752507	757759	+	AAB98834.1			anaerobic ribonucleoside-triphosphate reductase (nrdD)			MJ_0832	5253	1750	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	757791	758219	-							MJ_0832.1	429		old_locus_tag=MJ0832.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	757791	758219	-	AAB98840.1			hypothetical protein			MJ_0832.1	429	142	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	758235	759068	-							MJ_0833	834		old_locus_tag=MJ0833
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	758235	759068	-	AAB98836.1			hypothetical protein			MJ_0833	834	277	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	759079	759795	-							MJ_0834	717		old_locus_tag=MJ0834
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	759079	759795	-	AAB98837.1			hypothetical protein			MJ_0834	717	238	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	759818	760951	-							MJ_0835	1134		old_locus_tag=MJ0835
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	759818	760951	-	AAB98838.1			hypothetical protein			MJ_0835	1134	377	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	761006	761398	-							MJ_0835.1	393		old_locus_tag=MJ0835.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	761006	761398	-	AAB98841.1			hypothetical protein			MJ_0835.1	393	130	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	761402	762421	-							MJ_0835.2	1020		old_locus_tag=MJ0835.2
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	761402	762421	-	AAB98835.1			conserved hypothetical protein			MJ_0835.2	1020	339	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	762426	762785	-							MJ_0836	360		old_locus_tag=MJ0836
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	762426	762785	-	AAB98839.1			hypothetical protein			MJ_0836	360	119	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	762859	763608	+							MJ_0837	750		old_locus_tag=MJ0837
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	762859	763608	+	AAB98842.1			cmp-binding-factor 1 isolog			MJ_0837	750	249	
gene	tRNA	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	763769	763842	-							MJ_t23	74		old_locus_tag=tRNA-Thr-1
tRNA		GCA_000091665.1	Primary Assembly	chromosome		L77117.1	763769	763842	-				tRNA-Thr			MJ_t23	74		
gene	tRNA	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	764021	764093	+							MJ_t24	73		old_locus_tag=tRNA-Gln-1
tRNA		GCA_000091665.1	Primary Assembly	chromosome		L77117.1	764021	764093	+				tRNA-Gln			MJ_t24	73		
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	764147	764818	+							MJ_0838	672		old_locus_tag=MJ0838
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	764147	764818	+	AAB98843.1			conserved hypothetical protein			MJ_0838	672	223	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	764853	765905	-							MJ_0839	1053		old_locus_tag=MJ0839
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	764853	765905	-	AAB98844.1			DNA primase, putative			MJ_0839	1053	350	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	765982	766974	+							MJ_0840	993		old_locus_tag=MJ0840
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	765982	766974	+	AAB98845.1			conserved hypothetical protein			MJ_0840	993	330	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	766977	768224	-							MJ_0841	1248		old_locus_tag=MJ0841
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	766977	768224	-	AAB98846.1			conserved hypothetical protein			MJ_0841	1248	415	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	768444	769787	+							MJ_0842	1344		old_locus_tag=MJ0842
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	768444	769787	+	AAB98847.1			methyl coenzyme M reductase I, subunit beta (mcrB)			MJ_0842	1344	447	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	769800	770294	+							MJ_0843	495		old_locus_tag=MJ0843
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	769800	770294	+	AAB98848.1			methyl coenzyme M reductase I, operon protein D (mcrD)			MJ_0843	495	164	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	770296	770898	+							MJ_0844	603		old_locus_tag=MJ0844
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	770296	770898	+	AAB98849.1			methyl coenzyme M reductase I, operon protein C (mcrC)			MJ_0844	603	200	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	770908	771690	+							MJ_0845	783		old_locus_tag=MJ0845
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	770908	771690	+	AAB98850.1			methyl coenzyme M reductase I, subunit gamma (mcrG)			MJ_0845	783	260	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	771822	773483	+							MJ_0846	1662		old_locus_tag=MJ0846
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	771822	773483	+	AAB98851.1			methyl coenzyme M reductase I, subunit alpha (mcrA)			MJ_0846	1662	553	
