# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1064309	1064569	+	AAC22662.1			hemolysin, putative			HI_1000	261	86	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1064569	1066194	+							HI_1001	1626		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1064569	1066194	+	AAC22663.1			inner membrane protein, 60 kDa (yidC)			HI_1001	1626	541	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1066325	1067710	+							HI_1002	1386		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1066325	1067710	+	AAC22664.1			thiophene and furan oxidation protein (thdF)			HI_1002	1386	461	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1067983	1069767	+							HI_1004	1785		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1067983	1069767	+	AAC22665.1			peptidyl-prolyl cis-trans isomerse, putative			HI_1004	1785	594	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1069855	1071414	+							HI_1005	1560		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1069855	1071414	+	AAC22666.1			conserved hypothetical protein			HI_1005	1560	519	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1071484	1071999	+							HI_1006	516		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1071484	1071999	+	AAC22667.1			lipoprotein signal peptidase (lspA)			HI_1006	516	171	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1071996	1072940	+							HI_1007	945		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1071996	1072940	+	AAC22668.1			penicillin tolerance protein (lytB)			HI_1007	945	314	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1073118	1073456	+							HI_1008	339		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1073118	1073456	+	AAC22669.1			conserved hypothetical protein			HI_1008	339	112	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1073504	1074274	-							HI_1009	771		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1073504	1074274	-	AAC22670.1			glycerol-3-phosphate regulon repressor (glpR)			HI_1009	771	256	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1074433	1075338	+							HI_1010	906		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1074433	1075338	+	AAC22671.1			3-hydroxyisobutyrate dehydrogenase, putative			HI_1010	906	301	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1075341	1076582	+							HI_1011	1242		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1075341	1076582	+	AAC22672.1			conserved hypothetical protein			HI_1011	1242	413	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1076579	1077211	+							HI_1012	633		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1076579	1077211	+	AAC22673.1			sugar isomerase, putative			HI_1012	633	210	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1077214	1077990	+							HI_1013	777		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1077214	1077990	+	AAC22674.1			conserved hypothetical protein			HI_1013	777	258	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1078046	1078993	+							HI_1014	948		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1078046	1078993	+	AAC22675.1			conserved hypothetical protein			HI_1014	948	315	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1079002	1080468	+							HI_1015	1467		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1079002	1080468	+	AAC22676.1			gluconate permease (gntP)			HI_1015	1467	488	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1080488	1080916	+							HI_1016	429		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1080488	1080916	+	AAC22681.1			predicted coding region HI1016			HI_1016	429	142	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1081154	1081795	+							HI_1017	642		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1081154	1081795	+	AAC22677.1			glycerol uptake facilitator protein (glpF)			HI_1017	642	213	
gene	pseudogene	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1081941	1082514	-							HI_1018	574		pseudo
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1082773	1083771	+							HI_1019	999		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1082773	1083771	+	AAC22678.1			thiamin ABC transporter, periplasmic-binding protein (tbpA)			HI_1019	999	332	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1083776	1085392	+							HI_1020	1617		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1083776	1085392	+	AAC22679.1			thiamin ABC transporter, permease protein, putative			HI_1020	1617	538	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1085376	1086023	+							HI_1021	648		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1085376	1086023	+	AAC22680.1			thiamin ABC transporter, ATP-binding protein, putative			HI_1021	648	215	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1086136	1087137	+							HI_1022	1002		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1086136	1087137	+	AAC22682.1			biotin synthetase (bioB)			HI_1022	1002	333	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1087262	1089259	-							HI_1023	1998		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1087262	1089259	-	AAC22683.1			transketolase 1 (tktA)			HI_1023	1998	665	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1089388	1090065	-							HI_1024	678		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1089388	1090065	-	AAC22684.1			hexulose-6-phosphate synthase, putative			HI_1024	678	225	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1090115	1090810	-							HI_1025	696		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1090115	1090810	-	AAC22685.1			L-ribulose-5-phosphate 4-epimerase (araD)			HI_1025	696	231	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1090804	1091664	-							HI_1026	861		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1090804	1091664	-	AAC22686.1			hexulose-6-phosphate isomerase, putative			HI_1026	861	286	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1091678	1093135	-							HI_1027	1458		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1091678	1093135	-	AAC22687.1			L-xylulose kinase (lyx)			HI_1027	1458	485	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1093194	1094180	-							HI_1028	987		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1093194	1094180	-	AAC22688.1			conserved hypothetical protein			HI_1028	987	328	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1094211	1095488	-							HI_1029	1278		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1094211	1095488	-	AAC22689.1			conserved hypothetical transmembrane protein			HI_1029	1278	425	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1095485	1095970	-							HI_1030	486		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1095485	1095970	-	AAC22690.1			conserved hypothetical transmembrane protein			HI_1030	486	161	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1096042	1097040	-							HI_1031	999		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1096042	1097040	-	AAC22691.1			conserved hypothetical protein			HI_1031	999	332	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1097216	1098022	+							HI_1032	807		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1097216	1098022	+	AAC22692.1			transcriptional regulator, putative			HI_1032	807	268	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1098172	1099116	+							HI_1033	945		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1098172	1099116	+	AAC22693.1			phosphoserine phosphatase (serB)			HI_1033	945	314	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1099134	1099625	+							HI_1034	492		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1099134	1099625	+	AAC22694.1			conserved hypothetical protein			HI_1034	492	163	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1099920	1100867	+							HI_1035	948		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1099920	1100867	+	AAC22695.1			magnesium and cobalt transport protein (corA)			HI_1035	948	315	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1100858	1101412	+							HI_1036	555		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1100858	1101412	+	AAC22696.1			conserved hypothetical protein			HI_1036	555	184	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1101593	1102477	-							HI_1037	885		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1101593	1102477	-	AAC22697.1			conserved hypothetical protein			HI_1037	885	294	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1102513	1102785	-							HI_1037.1	273		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1102513	1102785	-	AAC22701.1			predicted coding region HI1037.1			HI_1037.1	273	90	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1102856	1104058	+							HI_1038	1203		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1102856	1104058	+	AAC22698.1			conserved hypothetical protein			HI_1038	1203	400	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1104411	1105415	+							HI_1040	1005		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1104411	1105415	+	AAC22699.1			type II restriction enzyme, putative			HI_1040	1005	334	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1105412	1106326	+							HI_1041	915		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1105412	1106326	+	AAC22700.1			modification methylase			HI_1041	915	304	
gene	pseudogene	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1106472	1108324	-							HI_1042	1853		pseudo
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1108431	1108931	-							HI_1043	501		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1108431	1108931	-	AAC22702.1			ferredoxin-type protein (napF)			HI_1043	501	166	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1108931	1109542	-							HI_1044	612		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1108931	1109542	-	AAC22703.1			conserved hypothetical protein			HI_1044	612	203	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1109654	1110493	-							HI_1045	840		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1109654	1110493	-	AAC22704.1			anaerobic dimethyl sulfoxide reductase, chain C (dmsC)			HI_1045	840	279	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1110495	1111112	-							HI_1046	618		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1110495	1111112	-	AAC22705.1			anaerobic dimethyl sulfoxide reductase, chain B (dmsB)			HI_1046	618	205	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1111123	1113543	-							HI_1047	2421		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1111123	1113543	-	AAC22706.1			anaerobic dimethyl sulfoxide reductase, chain A (dmsA)			HI_1047	2421	806	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1113797	1114906	+							HI_1048	1110		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1113797	1114906	+	AAC22710.1			predicted coding region HI1048			HI_1048	1110	369	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1114948	1115241	+							HI_1049	294		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1114948	1115241	+	AAC22707.1			mercuric ion transport protein (merT)			HI_1049	294	97	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1115250	1115528	+							HI_1050	279		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1115250	1115528	+	AAC22708.1			mercuric ion scavenger protein (merP)			HI_1050	279	92	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1115653	1117497	-							HI_1051	1845		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1115653	1117497	-	AAC22709.1			ABC transporter, ATP-binding protein			HI_1051	1845	614	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1117575	1118471	-							HI_1052	897		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1117575	1118471	-	AAC22711.1			transcriptional regulator, araC family, putative			HI_1052	897	298	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1118583	1118924	+							HI_1053	342		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1118583	1118924	+	AAC22712.1			conserved hypothetical protein			HI_1053	342	113	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1119024	1120406	-							HI_1054	1383		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1119024	1120406	-	AAC22713.1			conserved hypothetical protein			HI_1054	1383	460	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1120294	1121838	-							HI_1055	1545		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1120294	1121838	-	AAC22720.1			predicted coding region HI1055			HI_1055	1545	514	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1121801	1123690	-							HI_1056	1890		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1121801	1123690	-	AAC22721.1			predicted coding region HI1056			HI_1056	1890	629	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1123464	1124048	-							HI_1058	585		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1123464	1124048	-	AAC22722.1			predicted coding region HI1058			HI_1058	585	194	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1124264	1124857	-							HI_1059	594		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1124264	1124857	-	AAC22714.1			ribonuclease HII (rnhB)			HI_1059	594	197	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1124850	1126022	-							HI_1060	1173		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1124850	1126022	-	AAC22715.1			lipid-A-disaccharide synthetase (lpxB)			HI_1060	1173	390	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1126089	1126877	-							HI_1061	789		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1126089	1126877	-	AAC22716.1			UDP-N-acetylglucosamine acetyltransferase (lpxA)			HI_1061	789	262	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1126891	1127337	-							HI_1062	447		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1126891	1127337	-	AAC22717.1			(3R)-hydroxymyristol (acyl carrier protein) dehydrase (fabZ)			HI_1062	447	148	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1127423	1127635	-							HI_1063	213		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1127423	1127635	-	AAC22723.1			predicted coding region HI1063			HI_1063	213	70	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1127596	1129053	-							HI_1064	1458		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1127596	1129053	-	AAC22718.1			conserved hypothetical protein			HI_1064	1458	485	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1129110	1129823	+							HI_1065	714		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1129110	1129823	+	AAC22719.1			uridylate kinase (pyrH)			HI_1065	714	237	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1130062	1131027	-							HI_1066	966		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1130062	1131027	-	AAC22724.1			nitrite reductase, transmembrane protein (nrfD)			HI_1066	966	321	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1131024	1131701	-							HI_1067	678		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1131024	1131701	-	AAC22725.1			nitrite reductase, Fe-S protein (nrfC)			HI_1067	678	225	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1131698	1132378	-							HI_1068	681		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1131698	1132378	-	AAC22726.1			nitrite reductase, cytochrome C-type protein (nrfB)			HI_1068	681	226	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1132422	1134038	-							HI_1069	1617		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1132422	1134038	-	AAC22727.1			nitrite reductase, cytochrome C552 (nrfA)			HI_1069	1617	538	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1134200	1138114	-							HI_1070	3915		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1134200	1138114	-	AAC22728.1			ATP-dependent helicase (hrpa)			HI_1070	3915	1304	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1138111	1138485	-							HI_1073	375		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1138111	1138485	-	AAC22729.1			conserved hypothetical protein			HI_1073	375	124	
