# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1487803	1489683	-	AEG18391.1			asparagine synthase			MSWAN_1376	1881	626	
gene	pseudogene	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1489801	1490749	-							MSWAN_1377	949		pseudo
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1490746	1491156	-							MSWAN_1378	411		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1490746	1491156	-	AEG18392.1			hypothetical protein			MSWAN_1378	411	136	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1491225	1491506	-							MSWAN_1379	282		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1491225	1491506	-	AEG18393.1			hypothetical protein			MSWAN_1379	282	93	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1492207	1494621	+							MSWAN_1380	2415		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1492207	1494621	+	AEG18394.1			signal transduction histidine kinase			MSWAN_1380	2415	804	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1494868	1495620	-							MSWAN_1381	753		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1494868	1495620	-	AEG18395.1			daunorubicin resistance ABC transporter, inner membrane subunit B			MSWAN_1381	753	250	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1495617	1496603	-							MSWAN_1382	987		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1495617	1496603	-	AEG18396.1			daunorubicin resistance ABC transporter ATPase subunit			MSWAN_1382	987	328	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1496954	1498420	+							MSWAN_1383	1467		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1496954	1498420	+	AEG18397.1			protein of unknown function DUF1616			MSWAN_1383	1467	488	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1498552	1498785	+							MSWAN_1384	234		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1498552	1498785	+	AEG18398.1			hypothetical protein			MSWAN_1384	234	77	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1499317	1499475	+							MSWAN_1385	159		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1499317	1499475	+	AEG18399.1			hypothetical protein			MSWAN_1385	159	52	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1500725	1501216	+							MSWAN_1386	492		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1500725	1501216	+	AEG18400.1			hypothetical protein			MSWAN_1386	492	163	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1501320	1502228	+							MSWAN_1387	909		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1501320	1502228	+	AEG18401.1			hypothetical protein			MSWAN_1387	909	302	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1502568	1503875	-							MSWAN_1388	1308		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1502568	1503875	-	AEG18402.1			Abortive infection protein			MSWAN_1388	1308	435	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1504685	1504804	+							MSWAN_1389	120		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1504685	1504804	+	AEG18403.1			hypothetical protein			MSWAN_1389	120	39	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1504767	1505684	+							MSWAN_1390	918		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1504767	1505684	+	AEG18404.1			glycosyl transferase family 2			MSWAN_1390	918	305	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1506491	1508254	+							MSWAN_1391	1764		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1506491	1508254	+	AEG18405.1			hypothetical protein			MSWAN_1391	1764	587	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1508862	1510448	-							MSWAN_1392	1587		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1508862	1510448	-	AEG18406.1			hypothetical protein			MSWAN_1392	1587	528	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1510658	1511563	+							MSWAN_1393	906		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1510658	1511563	+	AEG18407.1			protein of unknown function DUF166			MSWAN_1393	906	301	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1511692	1512456	+							MSWAN_1394	765		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1511692	1512456	+	AEG18408.1			precorrin-4 C11-methyltransferase			MSWAN_1394	765	254	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1512986	1516204	-							MSWAN_1395	3219		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1512986	1516204	-	AEG18409.1			conserved repeat domain protein			MSWAN_1395	3219	1072	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1517316	1518077	+							MSWAN_1396	762		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1517316	1518077	+	AEG18410.1			protein of unknown function DUF95 transmembrane			MSWAN_1396	762	253	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1518374	1519396	-							MSWAN_1397	1023		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1518374	1519396	-	AEG18411.1			Adenylosuccinate synthetase			MSWAN_1397	1023	340	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1519539	1520867	-							MSWAN_1398	1329		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1519539	1520867	-	AEG18412.1			magnesium chelatase ChlI subunit			MSWAN_1398	1329	442	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1521107	1521295	+							MSWAN_1399	189		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1521107	1521295	+	AEG18413.1			hypothetical protein			MSWAN_1399	189	62	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1521584	1522771	+							MSWAN_1400	1188		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1521584	1522771	+	AEG18414.1			ATPase			MSWAN_1400	1188	395	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1522867	1523637	-							MSWAN_1401	771		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1522867	1523637	-	AEG18415.1			Carboxymuconolactone decarboxylase			MSWAN_1401	771	256	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1523978	1524649	+							MSWAN_1402	672		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1523978	1524649	+	AEG18416.1			hypothetical protein			MSWAN_1402	672	223	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1525075	1525431	+							MSWAN_1403	357		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1525075	1525431	+	AEG18417.1			Glyoxalase/bleomycin resistance protein/dioxygenase			MSWAN_1403	357	118	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1525715	1526071	+							MSWAN_1404	357		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1525715	1526071	+	AEG18418.1			hypothetical protein			MSWAN_1404	357	118	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1526094	1526849	+							MSWAN_1405	756		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1526094	1526849	+	AEG18419.1			hypothetical protein			MSWAN_1405	756	251	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1527016	1527132	+							MSWAN_1406	117		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1527016	1527132	+	AEG18420.1			hypothetical protein			MSWAN_1406	117	38	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1527205	1527612	+							MSWAN_1407	408		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1527205	1527612	+	AEG18421.1			hypothetical protein			MSWAN_1407	408	135	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1527927	1528274	-							MSWAN_1408	348		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1527927	1528274	-	AEG18422.1			hypothetical protein			MSWAN_1408	348	115	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1528860	1529774	-							MSWAN_1409	915		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1528860	1529774	-	AEG18423.1			peptidase C1A papain			MSWAN_1409	915	304	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1529771	1530721	-							MSWAN_1410	951		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1529771	1530721	-	AEG18424.1			hypothetical protein			MSWAN_1410	951	316	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1536732	1536995	-							MSWAN_1411	264		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1536732	1536995	-	AEG18425.1			CRISPR-associated protein Cas2			MSWAN_1411	264	87	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1537001	1537975	-							MSWAN_1412	975		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1537001	1537975	-	AEG18426.1			CRISPR-associated protein Cas1			MSWAN_1412	975	324	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1538061	1538615	-							MSWAN_1413	555		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1538061	1538615	-	AEG18427.1			CRISPR-associated protein Cas4			MSWAN_1413	555	184	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1538608	1539333	-							MSWAN_1414	726		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1538608	1539333	-	AEG18428.1			CRISPR-associated protein Cas6			MSWAN_1414	726	241	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1539393	1541603	-							MSWAN_1415	2211		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1539393	1541603	-	AEG18429.1			CRISPR-associated helicase Cas3			MSWAN_1415	2211	736	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1541613	1542230	-							MSWAN_1416	618		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1541613	1542230	-	AEG18430.1			CRISPR-associated protein Cas5 family			MSWAN_1416	618	205	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1542227	1543225	-							MSWAN_1417	999		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1542227	1543225	-	AEG18431.1			CRISPR-associated autoregulator, DevR family			MSWAN_1417	999	332	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1543226	1544599	-							MSWAN_1418	1374		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1543226	1544599	-	AEG18432.1			CRISPR-associated protein CXXC_CXXC region			MSWAN_1418	1374	457	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1545277	1546743	-							MSWAN_1419	1467		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1545277	1546743	-	AEG18433.1			polysaccharide biosynthesis protein			MSWAN_1419	1467	488	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1546874	1547275	+							MSWAN_1420	402		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1546874	1547275	+	AEG18434.1			Protein of unknown function DUF2283			MSWAN_1420	402	133	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1547557	1548792	-							MSWAN_1421	1236		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1547557	1548792	-	AEG18435.1			LL-diaminopimelate aminotransferase			MSWAN_1421	1236	411	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1549071	1550777	-							MSWAN_1422	1707		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1549071	1550777	-	AEG18436.1			glutamyl-tRNA synthetase			MSWAN_1422	1707	568	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1551300	1552286	-							MSWAN_1423	987		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1551300	1552286	-	AEG18437.1			Dimethylallyltranstransferase			MSWAN_1423	987	328	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1552376	1553728	-							MSWAN_1424	1353		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1552376	1553728	-	AEG18438.1			RNA-metabolising metallo-beta-lactamase			MSWAN_1424	1353	450	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1553725	1554780	-							MSWAN_1425	1056		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1553725	1554780	-	AEG18439.1			Isopentenyl-diphosphate delta-isomerase			MSWAN_1425	1056	351	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1554795	1555598	-							MSWAN_1426	804		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1554795	1555598	-	AEG18440.1			aspartate/glutamate/uridylate kinase			MSWAN_1426	804	267	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1556523	1557626	-							MSWAN_1427	1104		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1556523	1557626	-	AEG18441.1			mevalonate kinase			MSWAN_1427	1104	367	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1557945	1558805	-							MSWAN_1428	861		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1557945	1558805	-	AEG18442.1			UPF0103 protein			MSWAN_1428	861	286	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1559205	1559801	-							MSWAN_1429	597		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1559205	1559801	-	AEG18443.1			ribosomal protein S2			MSWAN_1429	597	198	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1559996	1560184	-							MSWAN_1430	189		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1559996	1560184	-	AEG18444.1			4Fe-4S ferredoxin iron-sulfur binding domain-containing protein			MSWAN_1430	189	62	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1560315	1561571	-							MSWAN_1431	1257		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1560315	1561571	-	AEG18445.1			Enolase			MSWAN_1431	1257	418	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1561717	1561890	-							MSWAN_1432	174		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1561717	1561890	-	AEG18446.1			RNA polymerase Rpb6			MSWAN_1432	174	57	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1562238	1562405	-							MSWAN_1433	168		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1562238	1562405	-	AEG18447.1			RNA polymerase, N/8 Kd subunit			MSWAN_1433	168	55	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1562417	1562818	-							MSWAN_1434	402		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1562417	1562818	-	AEG18448.1			ribosomal protein S9P			MSWAN_1434	402	133	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1562837	1563259	-							MSWAN_1435	423		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1562837	1563259	-	AEG18449.1			ribosomal protein L13			MSWAN_1435	423	140	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1563293	1563655	-							MSWAN_1436	363		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1563293	1563655	-	AEG18450.1			50S ribosomal protein L18e			MSWAN_1436	363	120	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1563658	1564494	-							MSWAN_1437	837		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1563658	1564494	-	AEG18451.1			DNA-directed RNA polymerase subunit D			MSWAN_1437	837	278	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1564495	1564887	-							MSWAN_1438	393		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1564495	1564887	-	AEG18452.1			ribosomal protein S11P			MSWAN_1438	393	130	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1564922	1565476	-							MSWAN_1439	555		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1564922	1565476	-	AEG18453.1			ribosomal protein S4			MSWAN_1439	555	184	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1565533	1566000	-							MSWAN_1440	468		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1565533	1566000	-	AEG18454.1			ribosomal protein S13P			MSWAN_1440	468	155	
gene	tRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1566344	1566428	-							MSWAN_R0031	85		
tRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1566344	1566428	-				tRNA-Ser			MSWAN_R0031	85		
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1566715	1567677	-							MSWAN_1441	963		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1566715	1567677	-	AEG18455.1			tRNA pseudouridine synthase B			MSWAN_1441	963	320	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1567741	1567971	-							MSWAN_1442	231		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1567741	1567971	-	AEG18456.1			50S ribosomal protein L14e			MSWAN_1442	231	76	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1567959	1568489	-							MSWAN_1443	531		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1567959	1568489	-	AEG18457.1			Cytidylate kinase			MSWAN_1443	531	176	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1568489	1568755	-							MSWAN_1444	267		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1568489	1568755	-	AEG18458.1			50S ribosomal protein L34e			MSWAN_1444	267	88	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1568995	1569558	-							MSWAN_1445	564		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1568995	1569558	-	AEG18459.1			protein of unknown function DUF106 transmembrane			MSWAN_1445	564	187	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1569786	1570343	-							MSWAN_1446	558		
